Timestamp,Voltage (V),Current (A),Temperature (°C),SOC (%),SOH (%),Cycles
2024-12-10 22:23:53.285091,3.3558043738414147,0.9983636449059476,37.021154482635126,3.6036036036036037,89.87715052023549,427
2024-12-10 22:24:03.285091,4.182731511943267,0.00013906967129218017,27.859065762505708,3.7037037037037037,88.89664426205023,452
2024-12-10 22:24:13.285091,3.457128842981512,1.8831842400476109,25.003884956634366,3.8038038038038042,92.14929853609745,257
2024-12-10 22:24:23.285091,3.5709650469574568,0.6777569771690681,31.348002933818115,3.9039039039039043,89.92515477517134,392
2024-12-10 22:24:33.285091,3.6888469348576485,1.898533853187249,25.66141019753177,4.004004004004004,97.00486432760977,151
2024-12-10 22:24:43.285091,3.3632408612372116,0.10317342131492468,36.357792620092084,4.104104104104104,97.19099481932929,391
2024-12-10 22:24:53.285091,3.3374387051437027,0.5730553684633153,36.6588398191236,4.2042042042042045,87.04051248458381,102
2024-12-10 22:25:03.285091,3.8089646681535387,1.9934477503722154,38.4988697817776,4.3043043043043046,94.53352077862382,90
2024-12-10 22:25:13.285091,3.214147222637615,1.045833741300253,39.82932322339055,4.404404404404405,99.96727249247357,208
2024-12-10 22:25:23.285091,3.369105664137673,1.2772058412722491,26.66061596797985,4.504504504504505,88.84068364202892,68
2024-12-10 22:25:33.285091,3.907145936827639,1.2734778825736195,34.84683696958787,4.604604604604605,84.57505326080357,449
2024-12-10 22:25:43.285091,4.171372878035986,0.6743481758316958,29.192915400618595,4.704704704704705,87.82885240222842,141
2024-12-10 22:25:53.285091,3.575426271128434,0.3109435806846368,33.142329890522134,4.804804804804805,91.39227050467929,102
2024-12-10 22:26:03.285091,3.560084446528621,0.626027432054344,32.25987779394176,4.904904904904905,93.75736026912456,26
2024-12-10 22:26:13.285091,3.2841867017881254,1.9822135651609936,31.72371056162079,5.005005005005005,96.83304853298232,439
2024-12-10 22:26:23.285091,3.268462537094989,1.7622038552970836,26.762658563989984,5.105105105105105,89.32760077738118,7
2024-12-10 22:26:33.285091,4.1961642998942015,1.16738204760175,30.355301279684046,5.205205205205205,95.81011398126941,485
2024-12-10 22:26:43.285091,3.8883397064802834,0.5378921483332444,30.15616088491239,5.305305305305305,96.44489063063028,242
2024-12-10 22:26:53.285091,3.6452240871976587,0.1403081265644437,34.181993963594586,5.405405405405406,84.91771309842701,275
2024-12-10 22:27:03.285091,4.085283897247213,0.14344147192516687,33.087274549888164,5.505505505505506,83.13703234547111,210
2024-12-10 22:27:13.285091,4.058653583280717,0.30166763935505947,26.05266653351942,5.605605605605606,92.10323577072867,330
2024-12-10 22:27:23.285091,3.9878989838235843,0.023057661379651595,30.570731725829773,5.705705705705706,98.14216145435381,16
2024-12-10 22:27:33.285091,3.5571007413416034,1.3577958459783324,25.548650042776586,5.805805805805806,98.0617690834233,221
2024-12-10 22:27:43.285091,3.9084978507817048,1.4308877516313339,33.07102013315797,5.9059059059059065,80.52024017062004,147
2024-12-10 22:27:53.285091,3.5346206877187782,0.1624467511518144,33.1839574388881,6.0060060060060065,98.4741013193381,430
2024-12-10 22:28:03.285091,3.5886574041670687,0.5094634293634794,35.96971671762504,6.106106106106107,96.7593010162998,213
2024-12-10 22:28:13.285091,3.3429654587669004,1.446375303237374,25.35733278949189,6.206206206206207,91.65615801632696,224
2024-12-10 22:28:23.285091,3.419951499126607,1.2484275662714772,37.15031022790786,6.306306306306307,91.83252890967756,22
2024-12-10 22:28:33.285091,3.9747765872954925,1.6654773824250775,37.297746857092854,6.406406406406407,80.08108939413509,192
2024-12-10 22:28:43.285091,3.773792783052876,1.0821800445738214,39.62816139609567,6.506506506506507,82.16057782311094,235
2024-12-10 22:28:53.285091,3.8425997221361308,1.2361743931957367,39.886362243764765,6.606606606606607,90.10961526697913,427
2024-12-10 22:29:03.285091,3.623305585774079,1.421753730139011,30.981640835133646,6.706706706706707,98.72912361552659,263
2024-12-10 22:29:13.285091,3.938979189421072,0.87950259811082,26.57440916127503,6.806806806806807,80.06732980287238,273
2024-12-10 22:29:23.285091,3.2750247638323846,1.9502863043564675,35.84308424520343,6.906906906906907,82.05614534906168,385
2024-12-10 22:29:33.285091,3.5485311618576683,0.6076626924939592,25.2758004582609,7.007007007007007,95.68153800274871,423
2024-12-10 22:29:43.285091,4.0007051353908105,1.0799018234732722,37.852622030403566,7.107107107107107,84.50089444677707,193
2024-12-10 22:29:53.285091,3.212008844688524,1.1350715319026285,31.41576053190592,7.207207207207207,88.03623886608395,357
2024-12-10 22:30:03.285091,3.6713992087795324,0.07538149715732545,34.16468039462028,7.307307307307307,90.36183722903283,472
2024-12-10 22:30:13.285091,4.188537783576638,0.7544133349174182,37.53902389233549,7.407407407407407,88.19050886053753,499
2024-12-10 22:30:23.285091,3.7067895207255366,0.9268272459112143,30.972019334812295,7.507507507507508,85.30684832783413,375
2024-12-10 22:30:33.285091,3.4944221835095703,1.5244392091121959,27.470371230036395,7.6076076076076085,82.48086241662125,278
2024-12-10 22:30:43.285091,3.706719637566355,0.5300944777547054,30.480918293836314,7.7077077077077085,96.17166569016146,251
2024-12-10 22:30:53.285091,3.5338792787999576,1.9342496585942697,28.55652690034322,7.807807807807809,92.10302837858995,400
2024-12-10 22:31:03.285091,3.8599342369192993,0.8846159380610346,32.7538388568778,7.907907907907909,97.27425252183696,188
2024-12-10 22:31:13.285091,4.135804011382774,0.8013605199997202,28.69206044065951,8.008008008008009,87.80472657074607,65
2024-12-10 22:31:23.285091,4.116176323509389,0.6843503950459939,39.43106855125718,8.108108108108109,82.85787166734471,438
2024-12-10 22:31:33.285091,3.3363410834946174,0.7539959505141745,33.303755216071266,8.208208208208209,81.18451345135111,161
2024-12-10 22:31:43.285091,3.4437090354176254,0.6719911151466569,27.136630369940676,8.308308308308309,95.15790469982079,138
2024-12-10 22:31:53.285091,3.685226354658662,0.5128180263654034,37.14667088681922,8.408408408408409,92.29249509991962,20
2024-12-10 22:32:03.285091,3.244793983608016,1.811638329366479,31.449452813275478,8.508508508508509,98.8928050467398,398
2024-12-10 22:32:13.285091,3.4934222304726066,1.0805738797545579,32.15873120665505,8.608608608608609,80.9086677699683,91
2024-12-10 22:32:23.285091,3.3098209606711593,1.2285224724838257,38.57044721056559,8.70870870870871,95.79738910581358,121
2024-12-10 22:32:33.285091,4.10131696046618,1.3033855528785567,34.95477769492257,8.80880880880881,84.99863499873614,200
2024-12-10 22:32:43.285091,3.882768598873868,0.8763786894841481,25.70230571735281,8.90890890890891,87.60370967463973,120
2024-12-10 22:32:53.285091,4.145659138115305,0.850764323239241,29.035885802085296,9.00900900900901,92.02610451515568,125
2024-12-10 22:33:03.285091,3.3755562466032396,0.9826006915511887,39.77503846699441,9.10910910910911,88.99332825566827,263
2024-12-10 22:33:13.285091,3.999659027427287,1.0202515850776093,30.73454212503999,9.20920920920921,96.21486538248254,471
2024-12-10 22:33:23.285091,4.141532368525137,0.5560371904318353,34.27009394368962,9.30930930930931,96.82503443022105,183
2024-12-10 22:33:33.285091,3.9437353058365776,0.382341781573446,38.107170870141374,9.40940940940941,92.88019289755499,305
2024-12-10 22:33:43.285091,4.1369479203431645,0.5597099962210663,38.86892828222199,9.50950950950951,96.86465565720731,420
2024-12-10 22:33:53.285091,3.6351122103700897,0.6064459074091257,38.16318582567891,9.60960960960961,92.33949335172716,241
2024-12-10 22:34:03.285091,3.964949394501499,0.46617511541640977,39.6035794663387,9.70970970970971,81.31732250868917,465
2024-12-10 22:34:13.285091,3.808299913712755,1.7381728129279164,33.30743282095344,9.80980980980981,80.68124553013264,236
2024-12-10 22:34:23.285091,3.8224482974190375,1.6125690794634722,28.134943812039346,9.90990990990991,84.98621407307135,159
2024-12-10 22:34:33.285091,3.203921164395037,1.4634327941248713,28.43840215166354,10.01001001001001,97.00738617851806,128
2024-12-10 22:34:43.285091,3.7755772013319353,0.04455929390782987,29.24268079062559,10.11011011011011,98.85402172521928,72
2024-12-10 22:34:53.285091,4.17344088847351,1.9995007516659833,32.100204492187736,10.21021021021021,88.40378648729653,19
2024-12-10 22:35:03.285091,3.9473805110950555,0.2541213015906332,25.87412341531514,10.31031031031031,92.50661680871383,233
2024-12-10 22:35:13.285091,3.4120180903369244,0.8756305703564469,28.746114241206275,10.41041041041041,93.34561698304756,126
2024-12-10 22:35:23.285091,3.3610003114119107,1.9524088745278059,36.852554368552006,10.51051051051051,83.7239824918428,376
2024-12-10 22:35:33.285091,3.276916899644188,0.804142057576694,37.88624380547764,10.61061061061061,97.78921628314563,89
2024-12-10 22:35:43.285091,3.3648483509923914,0.9339152021739829,31.59222514845412,10.710710710710712,93.80244105593552,432
2024-12-10 22:35:53.285091,3.8247573671772193,0.880199849911429,25.49300557970237,10.810810810810812,98.96841688517164,2
2024-12-10 22:36:03.285091,4.08783449076274,1.7414489540536997,35.152287428916544,10.910910910910912,92.66942145897764,70
2024-12-10 22:36:13.285091,3.75540865159526,1.5459959502955398,34.84377234284371,11.011011011011012,96.07362281412838,470
2024-12-10 22:36:23.285091,3.224523226699846,0.15440274290600864,30.54315916219801,11.111111111111112,82.7183967269378,240
2024-12-10 22:36:33.285091,3.661462063486706,0.2904751872933331,26.63262796616639,11.211211211211213,98.5168000192001,262
2024-12-10 22:36:43.285091,3.2615658523509645,0.06339304822511305,29.448067487809944,11.311311311311313,90.2587809351895,190
2024-12-10 22:36:53.285091,3.709613067422363,0.37163106521693323,25.30992979456686,11.411411411411413,98.32816973488616,441
2024-12-10 22:37:03.285091,3.9951516607870423,1.6204251571499337,32.67186722573851,11.511511511511513,97.71165865811456,343
2024-12-10 22:37:13.285091,3.630257496341722,1.51193799424907,30.636619013652204,11.611611611611613,88.35959115301628,490
2024-12-10 22:37:23.285091,3.453696727003501,0.7046529084561712,25.798383080605987,11.711711711711713,92.01208779884175,89
2024-12-10 22:37:33.285091,3.6275373597095024,0.01058615877928748,26.57835842110064,11.811811811811813,94.76948198297755,152
2024-12-10 22:37:43.285091,3.4948240090917713,1.2195186139968572,30.221966139079576,11.911911911911913,97.48374724681449,202
2024-12-10 22:37:53.285091,4.197325013416467,1.5759238103984032,27.651905255753473,12.012012012012013,99.37596318246685,92
2024-12-10 22:38:03.285091,3.7199122449569026,1.854534979877981,36.21540123718744,12.112112112112113,81.87143121770117,81
2024-12-10 22:38:13.285091,3.5085660931185276,1.875279412841148,32.50340231434954,12.212212212212213,96.47797084879275,370
2024-12-10 22:38:23.285091,3.332941896948121,0.05118771021275492,38.30475293621684,12.312312312312313,93.67371609805534,168
2024-12-10 22:38:33.285091,4.07397191945471,1.9314772483223703,28.12542680105075,12.412412412412413,84.71016537533988,282
2024-12-10 22:38:43.285091,4.188976330687484,0.7031104247506768,30.021399538306525,12.512512512512513,84.56823829402433,343
2024-12-10 22:38:53.285091,3.6230164069363737,1.2539921928199285,30.053267518535556,12.612612612612613,88.27453670642272,172
2024-12-10 22:39:03.285091,4.067400236623784,1.1957460234563784,26.63131665711097,12.712712712712714,86.89127954772152,146
2024-12-10 22:39:13.285091,4.19323533001062,0.640274320106919,32.52554599663167,12.812812812812814,84.1384279915965,84
2024-12-10 22:39:23.285091,4.044668949413849,0.9661567929914907,32.10255971230656,12.912912912912914,84.0470457204508,143
2024-12-10 22:39:33.285091,3.230636721533762,1.7413917197720115,32.43985550330186,13.013013013013014,93.15593124963443,203
2024-12-10 22:39:43.285091,3.3361737100580555,0.9405059659379793,32.80333277037223,13.113113113113114,99.7748862586901,154
2024-12-10 22:39:53.285091,3.818111645626522,1.8648159241930797,35.494856551316275,13.213213213213214,81.72964179080684,134
2024-12-10 22:40:03.285091,3.439749133772324,0.46288366161051964,26.97186248584849,13.313313313313314,82.35662021912405,202
2024-12-10 22:40:13.285091,3.612839441393163,1.8569385381553702,31.708724452958684,13.413413413413414,94.70888012694981,103
2024-12-10 22:40:23.285091,3.824903848434206,0.17193893088567447,33.61099631291241,13.513513513513514,99.93329282918948,147
2024-12-10 22:40:33.285091,3.7386969989029932,1.7089706056557392,29.9878147295327,13.613613613613614,88.19647793414697,98
2024-12-10 22:40:43.285091,3.6008236405288025,0.256960396281974,35.76190911245811,13.713713713713714,80.11734238547878,30
2024-12-10 22:40:53.285091,3.6805572564248856,0.1291060330245537,36.38998090372946,13.813813813813814,81.84995034100476,5
2024-12-10 22:41:03.285091,4.074271502105049,0.4239112555401605,31.617846519201585,13.913913913913914,95.08613044640026,469
2024-12-10 22:41:13.285091,4.031315894543981,0.7988413487547072,39.69950462958268,14.014014014014014,85.00231444726568,381
2024-12-10 22:41:23.285091,3.28001217211738,1.0141908841847016,33.1192166308019,14.114114114114114,95.9791029200817,484
2024-12-10 22:41:33.285091,4.029981338688604,0.2111610229576597,37.73769741708454,14.214214214214214,87.86611851395098,266
2024-12-10 22:41:43.285091,4.069996252213985,1.9529168409657687,39.527606257795796,14.314314314314315,81.43689637107306,95
2024-12-10 22:41:53.285091,3.318976289102945,0.48612629035479227,29.815072733683294,14.414414414414415,90.78973145033532,408
2024-12-10 22:42:03.285091,3.425733504643641,0.3755836819345326,28.78956258279132,14.514514514514515,85.5833174007355,390
2024-12-10 22:42:13.285091,3.2579218323838974,0.33691798125473804,37.497883396690504,14.614614614614615,88.35156363426219,176
2024-12-10 22:42:23.285091,4.1912522112512365,1.861441466459463,33.181026661326754,14.714714714714715,81.744297145654,36
2024-12-10 22:42:33.285091,3.8511639257069756,1.6792127615842007,33.26540168298442,14.814814814814815,85.1444449972211,91
2024-12-10 22:42:43.285091,3.673637040348926,0.08378631712408158,36.64475190251354,14.914914914914915,98.02032292875651,365
2024-12-10 22:42:53.285091,4.194631532358905,0.7074017723016228,36.83414434515698,15.015015015015017,99.4759934533852,226
2024-12-10 22:43:03.285091,3.698983903356669,1.9292621702272759,28.48755562893029,15.115115115115117,96.23353733374705,87
2024-12-10 22:43:13.285091,3.2014867706363552,0.1925422956977496,33.422448694645695,15.215215215215217,98.2285445018206,215
2024-12-10 22:43:23.285091,3.8147099163277045,1.864643359784622,33.96203807507239,15.315315315315317,83.89768282140696,117
2024-12-10 22:43:33.285091,4.109220976002474,1.3465106177467543,31.311541535113793,15.415415415415417,88.49823044446346,201
2024-12-10 22:43:43.285091,3.681134608173728,0.8440184089380804,25.051149994811784,15.515515515515517,99.19014489839793,286
2024-12-10 22:43:53.285091,3.2320311859139954,1.2945524477482981,32.426440667253374,15.615615615615617,89.47478873389146,467
2024-12-10 22:44:03.285091,3.423232460270255,0.7442020735099302,35.07983907995097,15.715715715715717,90.63819396178557,126
2024-12-10 22:44:13.285091,3.3665866608547486,0.8622943914040058,34.385445189371474,15.815815815815817,83.10418854554032,334
2024-12-10 22:44:23.285091,3.3546987178399768,0.9273090702837503,37.075123628949996,15.915915915915917,97.21404428362918,283
2024-12-10 22:44:33.285091,3.908311296130186,1.9326997441448848,27.401514642932327,16.016016016016017,90.93730644599736,416
2024-12-10 22:44:43.285091,3.2959830137192148,0.4065883818045912,35.5075619952298,16.116116116116117,89.10609628515854,122
2024-12-10 22:44:53.285091,3.2238381359278314,1.1383763950198007,33.82939912419425,16.216216216216218,88.61874549878561,186
2024-12-10 22:45:03.285091,3.7414527166300164,0.8613622687379485,34.95509269453629,16.316316316316318,85.51379929886023,442
2024-12-10 22:45:13.285091,3.430159245466683,1.2248424350655176,28.467056506732412,16.416416416416418,87.515230129965,279
2024-12-10 22:45:23.285091,3.576608723925433,1.8988036720120356,33.164283750259195,16.516516516516518,92.38454623335898,249
2024-12-10 22:45:33.285091,3.221425379357351,0.44833333788073904,38.13430011477003,16.616616616616618,88.13004159563074,9
2024-12-10 22:45:43.285091,3.596947429833195,1.5529756077793975,32.45354771838162,16.716716716716718,87.74206374571594,291
2024-12-10 22:45:53.285091,3.375012128519605,0.9465975969267304,36.648419444511404,16.816816816816818,95.11934713805545,158
2024-12-10 22:46:03.285091,3.6900123172919455,1.7993425021978682,33.655221665809236,16.916916916916918,96.78169181210485,279
2024-12-10 22:46:13.285091,3.415878631993099,1.895047257024961,27.413447141717388,17.017017017017018,86.04751359182528,157
2024-12-10 22:46:23.285091,3.5850860187323144,0.8813621998652952,35.98525751447341,17.117117117117118,86.78282734565832,298
2024-12-10 22:46:33.285091,4.166277893130804,0.9675248785654584,31.258659081090848,17.217217217217218,85.07228999845938,124
2024-12-10 22:46:43.285091,3.287945813355168,0.35369546964162235,37.71410292978413,17.31731731731732,91.09639892992112,42
2024-12-10 22:46:53.285091,3.9530315464290595,0.3794458016537592,39.230779999084014,17.41741741741742,98.55586650440706,478
2024-12-10 22:47:03.285091,3.5715048712544215,1.1490719991305582,32.738937565641386,17.51751751751752,98.02462396486919,110
2024-12-10 22:47:13.285091,4.080193847331668,0.39580111675645013,37.67156009242113,17.61761761761762,96.17838950390838,341
2024-12-10 22:47:23.285091,3.6581801724029708,0.9290298782522832,30.46658514773531,17.71771771771772,80.11167440447832,46
2024-12-10 22:47:33.285091,3.9329196138833833,0.5677242482221911,25.622164064478415,17.81781781781782,91.34951280176185,222
2024-12-10 22:47:43.285091,3.3576873047163627,0.1608589890473957,33.49276417324682,17.91791791791792,82.81441232673043,234
2024-12-10 22:47:53.285091,3.354297838894402,0.9319882222711144,30.19258254125769,18.01801801801802,93.43576306346017,377
2024-12-10 22:48:03.285091,3.221888997390615,1.063692475654057,30.454593711665275,18.11811811811812,89.90537099655708,296
2024-12-10 22:48:13.285091,4.130606428511166,0.49474457390868753,29.46108417703369,18.21821821821822,95.01225708017776,364
2024-12-10 22:48:23.285091,3.2466041810644715,0.7960823977372138,26.813557103487994,18.31831831831832,83.93695039181203,340
2024-12-10 22:48:33.285091,3.2034269112756433,0.3497602524175454,39.57541067349105,18.41841841841842,90.3712844520206,264
2024-12-10 22:48:43.285091,3.331353218025678,0.8553604920864941,36.589909929636676,18.51851851851852,98.59552122374141,450
2024-12-10 22:48:53.285091,4.051715585410374,0.8548929280707547,39.75348427689909,18.61861861861862,82.31921716488999,31
2024-12-10 22:49:03.285091,3.712277096196881,1.3107250875668788,25.31326460131523,18.71871871871872,89.83784995167443,63
2024-12-10 22:49:13.285091,3.508182773584937,0.9880201221091962,29.461187533822816,18.81881881881882,86.33814834411838,399
2024-12-10 22:49:23.285091,4.1731716626815025,0.2709245611499662,26.230384760433527,18.91891891891892,84.20620719168521,206
2024-12-10 22:49:33.285091,4.0457213562405485,1.224691834420772,28.993611244465818,19.01901901901902,99.87857340945546,96
2024-12-10 22:49:43.285091,4.052043050885523,1.5127846974851176,26.892473843427403,19.11911911911912,87.26911970639028,434
2024-12-10 22:49:53.285091,3.295677325656347,1.931658066658638,35.685481964165255,19.21921921921922,85.69609903063663,290
2024-12-10 22:50:03.285091,3.317249360797137,1.2317967743785994,33.36294112178835,19.31931931931932,80.65091263609973,352
2024-12-10 22:50:13.285091,3.4060603424761373,0.5457663334914384,26.014774091483954,19.41941941941942,89.47847943138466,215
2024-12-10 22:50:23.285091,3.6453615506084676,1.3336737329404034,39.25488091743382,19.51951951951952,83.51571390801125,186
2024-12-10 22:50:33.285091,3.7907777710123973,1.6397938238240273,31.590064351491936,19.61961961961962,90.88246013072046,160
2024-12-10 22:50:43.285091,3.480999821974694,0.7159281157884789,29.876299856536747,19.71971971971972,89.8783595370977,43
2024-12-10 22:50:53.285091,3.46601054662507,0.760775342775176,30.697797792984247,19.81981981981982,98.5614283653414,314
2024-12-10 22:51:03.285091,3.931586705621066,0.9478321065045521,29.18987160102011,19.91991991991992,85.22913401204148,198
2024-12-10 22:51:13.285091,3.5193650784827666,0.0487366723634024,30.819289978796622,20.02002002002002,94.4867121900255,482
2024-12-10 22:51:23.285091,4.170369470770876,1.3903692544357957,33.06473933555344,20.12012012012012,86.30966702624131,101
2024-12-10 22:51:33.285091,3.5453628458238726,1.7277878469847523,30.30190043865322,20.22022022022022,93.69867970592404,86
2024-12-10 22:51:43.285091,4.101574657506614,0.12255549973878277,35.27264845371711,20.32032032032032,92.56422858253137,260
2024-12-10 22:51:53.285091,3.69696517009831,1.0386039533325304,30.212332526759834,20.42042042042042,99.68933409732907,4
2024-12-10 22:52:03.285091,4.198673035960566,1.199367136473138,28.242392123182043,20.52052052052052,95.21172139125119,340
2024-12-10 22:52:13.285091,3.640951359293909,1.9340794508606667,26.471063490531183,20.62062062062062,84.0386177549889,165
2024-12-10 22:52:23.285091,3.4049223520467056,1.5338192347185062,39.469584030103476,20.72072072072072,95.81010718812215,116
2024-12-10 22:52:33.285091,3.346585515457856,1.7223919524062064,33.102922590328404,20.82082082082082,84.942559961201,109
2024-12-10 22:52:43.285091,3.633255389083768,0.8610902874315871,25.184130879718104,20.92092092092092,98.64537257370675,374
2024-12-10 22:52:53.285091,3.641492360129112,1.1637345398940722,26.772153670039792,21.02102102102102,88.84906587877802,402
2024-12-10 22:53:03.285091,3.3947669085892413,1.1815323958283437,25.617492371974546,21.12112112112112,94.82377734111479,71
2024-12-10 22:53:13.285091,3.930937744468305,0.6792669956767252,26.657874030475504,21.22122122122122,82.05013762997723,321
2024-12-10 22:53:23.285091,3.428310626443578,1.1728672114220353,25.70666649359726,21.32132132132132,92.54498535504409,498
2024-12-10 22:53:33.285091,3.8353359946088963,1.8719036202955288,32.99027042661961,21.421421421421424,84.75789272988999,374
2024-12-10 22:53:43.285091,4.105160524435704,0.04577916763600243,34.70906834671576,21.521521521521525,99.48015319739034,225
2024-12-10 22:53:53.285091,3.434805654419472,1.3085524288253618,34.25003359496063,21.621621621621625,92.91758477714401,30
2024-12-10 22:54:03.285091,3.3026411881022084,1.959194558596293,27.905983848813367,21.721721721721725,97.78731472843818,74
2024-12-10 22:54:13.285091,3.842328348909794,1.1265630882474096,25.99988186957254,21.821821821821825,85.82266236768302,378
2024-12-10 22:54:23.285091,3.4211205838049286,0.6749486729396279,29.919804933867255,21.921921921921925,93.1084482973698,406
2024-12-10 22:54:33.285091,4.194079239227655,1.8786293732900436,30.25290666274886,22.022022022022025,89.6886086133118,206
2024-12-10 22:54:43.285091,3.9029685687578457,1.8652923876110148,37.50972892557808,22.122122122122125,84.39051223888745,448
2024-12-10 22:54:53.285091,3.2751504734494277,1.0008579403990219,32.52301105850521,22.222222222222225,89.84954943255491,103
2024-12-10 22:55:03.285091,3.204350612987688,1.1345184730520042,39.204445105370525,22.322322322322325,88.9550576039914,401
2024-12-10 22:55:13.285091,3.2376707357052155,0.18430220647618434,28.106524484663467,22.422422422422425,84.82198090964432,154
2024-12-10 22:55:23.285091,3.3721428811416594,0.3737111149802457,31.61720799603927,22.522522522522525,82.77687334079407,264
2024-12-10 22:55:33.285091,3.2150092509475896,0.31705681862041635,38.068779424433714,22.622622622622625,87.16366016607084,421
2024-12-10 22:55:43.285091,4.1030647392993,0.4935163968740508,37.2273321782088,22.722722722722725,81.89231301079172,417
2024-12-10 22:55:53.285091,3.353527414922399,0.1488161815921596,35.20291330609522,22.822822822822825,82.41787514981311,356
2024-12-10 22:56:03.285091,4.085068546021545,1.3752019538281948,37.38331055130955,22.922922922922925,89.91666903788769,15
2024-12-10 22:56:13.285091,3.583422570664435,1.0839219530872914,30.689785201469153,23.023023023023026,99.19548134836111,290
2024-12-10 22:56:23.285091,3.2182115077981535,1.6308071960727968,36.30370571495095,23.123123123123126,93.78360619481103,263
2024-12-10 22:56:33.285091,4.121226767158042,1.2630210854906658,28.461384763266175,23.223223223223226,80.02000255621266,370
